1.15754816466 , 1.1628806392 
1.1564219099 , 1.15993752523 
1.15618550266 , 1.15788690792 
1.15481221561 , 1.1592787777 
1.15314408358 , 1.15856690537 
1.15319189628 , 1.15855628041 
1.15241892427 , 1.15800378249 
1.15153970181 , 1.15756815912 
1.15039750949 , 1.15698378631 
1.15069766701 , 1.15515629316 
1.14998047648 , 1.15409379715 
1.14807062467 , 1.15212817952 
1.14540639468 , 1.1506938099 
1.14363732472 , 1.1506938099 
1.14188684859 , 1.14643320088 
1.13999027808 , 1.14342633715 
1.13767401831 , 1.1424807157 
1.1351346326 , 1.14148196944 
1.13314774922 , 1.13813510699 
1.13128305385 , 1.1372532353 
1.13077836422 , 1.13394887269 
1.12951398389 , 1.13472449478 
1.12820710337 , 1.13217450435 
1.12558537356 , 1.13300325124 
1.12595725013 , 1.12894451646 
1.12441130611 , 1.12832826877 
1.12392255405 , 1.12759514652 
1.12387474135 , 1.1294120147 
1.12229426593 , 1.12691514907 
1.12202067102 , 1.12623515162 
1.12228895341 , 1.12550202937 
1.12214020278 , 1.12707452347 
1.12090769758 , 1.1252789052 
1.12109629212 , 1.12508765592 
1.1212078551 , 1.12606515226 
1.12001519381 , 1.1249070316 
1.11960081707 , 1.12448203319 
1.12110691717 , 1.12651140058 
1.12027285115 , 1.12409953463 
1.11931659712 , 1.12554452921 
1.11907753361 , 1.12426953399 
1.11825940516 , 1.11972205104 
1.118044248 , 1.12163454387 
1.1196672236 , 1.12272891477 
1.11833112421 , 1.12271828981 
1.11834971804 , 1.12453515799 
1.11865518808 , 1.12283516437 
1.11768034021 , 1.12432265879 
1.11867643817 , 1.12339828726 
1.11827799899 , 1.12422703415 
1.11760862116 , 1.12558702905 
1.11736158887 , 1.12471578232 
1.11739080774 , 1.12238891604 
1.1174625268 , 1.12180454323 
1.11791143494 , 1.12188954291 
1.11843206214 , 1.1220807922 
1.11881190749 , 1.12362141142 
1.1167161174 , 1.12307953845 
1.11779987197 , 1.12139016979 
1.11806815435 , 1.12137954483 
1.11666299217 , 1.12186829299 
1.11636017839 , 1.12331328758 
1.11779987197 , 1.12195329268 
1.11687018055 , 1.1206145477 
1.1172500259 , 1.12380203574 
1.11798315399 , 1.12404640983 
1.11677189888 , 1.12169829363 
1.11682768037 , 1.12364266134 
1.11706143135 , 1.12270766485 
1.11649830398 , 1.11999830001 
1.11649299145 , 1.12058267281 
1.11577580093 , 1.12181516819 
1.11609189601 , 1.12185766803 
1.11616627133 , 1.12319641301 
1.11592720782 , 1.12247391572 
1.11630705317 , 1.12146454451 
1.11600689565 , 1.12179391827 
1.11650627276 , 1.12184704307 
1.1170242437 , 1.12018954929 
1.11714111919 , 1.12347266198 
1.11652486659 , 1.12187891795 
1.11627517804 , 1.12162391891 
1.11650627276 , 1.12041267345 
1.11549423724 , 1.12030642385 
1.11648767893 , 1.12179391827 
1.1166470546 , 1.12015767441 
1.11575986336 , 1.12336641238 
1.11619814646 , 1.12256954036 
1.1154836122 , 1.12085892178 
1.11549423724 , 1.11979642576 
1.11657533555 , 1.12108204594 
1.11619814646 , 1.12215516692 
1.11590064521 , 1.12047642321 
1.1159829893 , 1.11975392592 
